Canal_1,Canal_2,Canal_3,Canal_4,Canal_5,Canal_6,Canal_7,Canal_8
6.3446,0.2404,2.4689,3.8446,4.6574,30.223,-26.565,-40.849
6.7446,-0.3596,2.8689,0.6446,2.3574,16.223,-28.565,-46.849
5.3446,-0.3596,2.0689,2.6446,2.8574,18.223,-22.565,-34.849
3.2446,-2.5596,0.7689,4.7446,2.3574,4.2229,-28.565,-32.849
1.9446,-0.7596,-0.3311,3.0446,2.3574,-11.777,-32.565,-22.849
1.8446,-0.1596,-0.1311,3.0446,1.9574,14.223,-12.565,-16.849
1.4446,0.2404,-0.8311,0.2446,1.6574,8.2229,-12.565,-0.8493
2.5446,-1.1596,2.3689,2.7446,1.1574,6.2229,-20.565,-18.849
1.8446,-1.0596,0.0689,4.1446,0.8574,10.223,-18.565,-18.849
2.0446,-0.2596,-1.5311,6.7446,0.9574,18.223,-6.565,-6.8493
3.8446,-0.4596,-2.3311,4.8446,1.4574,14.223,-2.565,-18.849
3.4446,-0.6596,-2.4311,3.6446,0.8574,2.2229,-4.565,-18.849
1.8446,-0.9596,-2.0311,3.5446,2.4574,12.223,13.435,3.1507
1.7446,0.5404,-1.5311,1.5446,1.1574,-3.7771,-12.565,-16.849
1.4446,0.9404,-0.2311,0.5446,0.7574,8.2229,5.435,1.1507
0.5446,-0.8596,-0.1311,2.2446,0.0574,2.2229,3.435,5.1507
1.6446,0.8404,-1.8311,3.8446,-2.0426,-9.7771,-4.565,-0.8493
0.9446,2.2404,-2.4311,4.5446,-2.3426,-7.7771,-12.565,-18.849
-0.0554,1.9404,-1.2311,1.3446,-2.7426,-9.7771,-0.565,-0.8493
0.4446,1.9404,-2.2311,1.5446,-2.4426,8.2229,7.435,-6.8493
0.3446,1.0404,-2.7311,2.8446,-1.8426,2.2229,1.435,-8.8493
0.1446,0.6404,-2.8311,1.3446,0.2574,4.2229,15.435,13.151
2.4446,2.8404,-1.1311,0.4446,0.2574,-7.7771,-14.565,-18.849
0.7446,0.7404,-2.4311,0.4446,-0.0426,-5.7771,-6.565,-26.849
0.0446,-1.2596,-0.2311,2.6446,1.8574,-1.7771,-6.565,-12.849
-1.2554,-2.5596,-1.2311,1.3446,3.9574,8.2229,3.435,-10.849
0.4446,-0.2596,-3.1311,-0.2554,2.3574,6.2229,-4.565,-16.849
0.7446,1.3404,-4.5311,0.1446,2.2574,2.2229,-2.565,-8.8493
0.0446,0.5404,-2.8311,0.6446,2.5574,10.223,3.435,1.1507
0.4446,3.2404,-2.9311,0.1446,1.9574,-5.7771,-6.565,-2.8493
1.2446,4.0404,-4.0311,1.7446,1.6574,8.2229,11.435,5.1507
0.6446,3.0404,-4.5311,2.1446,0.0574,-7.7771,-2.565,-16.849
0.2446,-1.3596,-2.9311,1.0446,-0.0426,2.2229,-4.565,-22.849
-0.0554,-1.2596,-2.9311,1.6446,-1.2426,0.2229,-6.565,-16.849
0.7446,2.1404,-2.8311,2.2446,-0.1426,0.2229,1.435,-12.849
1.2446,1.6404,-2.2311,1.4446,-1.0426,-7.7771,-10.565,-10.849
1.2446,2.2404,-3.5311,3.2446,-1.4426,2.2229,-2.565,-8.8493
3.0446,3.7404,-2.3311,3.8446,-0.9426,0.2229,3.435,-6.8493
2.5446,2.0404,-3.6311,4.0446,0.1574,16.223,21.435,5.1507
2.1446,1.1404,-2.6311,5.0446,1.4574,12.223,1.435,1.1507
1.5446,1.8404,-3.7311,4.3446,1.0574,8.2229,9.435,-4.8493
1.6446,3.0404,-4.8311,3.8446,-0.7426,-19.777,-22.565,-24.849
0.1446,2.9404,-3.8311,2.5446,-1.6426,10.223,15.435,-0.8493
-0.3554,1.8404,-4.1311,2.6446,-2.2426,0.2229,5.435,-8.8493
1.5446,2.2404,-3.7311,4.5446,-1.8426,20.223,33.435,19.151
2.7446,1.3404,-2.6311,4.3446,-1.1426,-7.7771,-8.565,-22.849
0.5446,0.4404,-2.8311,3.0446,-1.9426,-11.777,-2.565,-4.8493
0.6446,0.2404,-4.7311,2.8446,-1.5426,-3.7771,-2.565,-12.849
0.8446,0.0404,-3.6311,3.7446,-1.6426,0.2229,1.435,-6.8493
1.4446,0.8404,-2.7311,4.3446,-0.6426,18.223,17.435,11.151
-1.0554,1.2404,-3.6311,3.2446,-1.7426,8.2229,9.435,7.1507
0.0446,1.4404,-1.6311,4.3446,-1.0426,18.223,15.435,7.1507
-0.1554,0.1404,-1.4311,2.5446,-3.0426,-13.777,-18.565,-14.849
-0.9554,0.4404,-3.2311,3.3446,-3.5426,20.223,23.435,23.151
1.2446,3.1404,-3.6311,3.0446,-4.5426,10.223,13.435,7.1507
0.6446,2.8404,-3.5311,2.9446,-4.0426,24.223,25.435,17.151
-0.3554,3.6404,-5.0311,4.3446,-3.7426,6.2229,13.435,29.151
-3.2554,1.8404,-6.3311,4.2446,-3.7426,8.2229,15.435,45.151
-3.7554,2.1404,-6.3311,5.5446,-2.0426,32.223,33.435,39.151
-3.2554,2.5404,-7.7311,5.6446,-1.8426,14.223,27.435,39.151
-3.5554,3.2404,-7.8311,8.5446,-1.0426,26.223,49.435,51.151
-3.2554,5.3404,-7.1311,8.9446,-1.2426,32.223,65.435,57.151
-3.4554,5.5404,-7.5311,6.5446,-2.5426,30.223,57.435,53.151
-3.6554,4.2404,-5.8311,6.8446,-2.4426,40.223,43.435,25.151
-2.4554,3.8404,-5.9311,5.8446,-3.2426,38.223,39.435,31.151
0.5446,3.9404,-3.7311,5.3446,-0.6426,10.223,17.435,21.151
2.3446,4.5404,-3.0311,6.8446,2.2574,-23.777,9.435,15.151
6.1446,7.2404,-6.0311,6.5446,4.2574,-21.777,17.435,9.1507
13.745,12.14,-8.5311,4.3446,6.8574,-33.777,5.435,-2.8493
21.445,20.94,-12.531,3.8446,2.9574,-31.777,7.435,-8.8493
17.545,19.54,-17.031,1.1446,-3.0426,-25.777,-0.565,-18.849
7.3446,10.64,-14.131,-0.5554,-8.3426,-33.777,-18.565,-30.849
-9.2554,-5.8596,-4.5311,-2.6554,-10.643,-33.777,-10.565,-14.849
-13.555,-10.06,6.6689,-3.9554,-5.5426,-13.777,-4.565,-12.849
-3.8554,-4.2596,8.5689,-3.5554,-1.5426,-11.777,-14.565,-22.849
3.2446,1.2404,6.3689,-2.2554,2.8574,-1.7771,-22.565,-28.849
5.6446,-0.9596,4.5689,-0.9554,3.2574,8.2229,-2.565,-4.8493
6.3446,0.5404,3.1689,-1.8554,2.1574,-7.7771,-28.565,-44.849
3.0446,-0.0596,3.7689,-0.8554,3.1574,-1.7771,-18.565,-38.849
3.3446,-1.5596,2.6689,-3.5554,2.7574,4.2229,-8.565,-22.849
4.1446,-3.5596,1.7689,-4.2554,0.7574,-13.777,-32.565,-46.849
4.5446,-2.4596,1.1689,-3.2554,1.0574,14.223,-14.565,-20.849
4.6446,-3.1596,-1.3311,-2.4554,0.0574,-1.7771,-6.565,-10.849
3.4446,-0.6596,1.1689,-0.8554,0.7574,-7.7771,-24.565,-32.849
2.3446,-1.5596,-0.9311,-1.8554,0.1574,-3.7771,-14.565,-16.849
1.2446,-0.9596,-0.9311,0.8446,-0.6426,2.2229,-2.565,-0.8493
2.2446,-0.7596,0.3689,-0.4554,0.0574,-5.7771,-18.565,-22.849
2.3446,-2.5596,-0.4311,-0.0554,-0.0426,2.2229,-0.565,-4.8493
2.1446,1.0404,-0.7311,1.5446,-1.3426,4.2229,-12.565,-12.849
1.5446,0.9404,0.8689,-0.3554,-1.3426,-5.7771,-10.565,-18.849
0.9446,-0.7596,-0.7311,1.0446,-2.9426,-3.7771,-10.565,-12.849
2.0446,-1.5596,-1.4311,0.0446,-4.5426,-3.7771,-2.565,-8.8493
2.2446,-0.1596,-2.1311,-1.0554,-3.3426,6.2229,-8.565,-6.8493
2.9446,-1.6596,0.0689,0.8446,-0.3426,38.223,-26.565,-2.8493
1.3446,-7.3596,1.9689,2.7446,1.1574,44.223,-54.565,-10.849
0.7446,-10.16,3.7689,3.9446,2.7574,78.223,-38.565,-4.8493
-1.6554,-10.66,2.0689,5.2446,1.3574,86.223,3.435,29.151
-2.8554,-3.3596,-2.4311,6.5446,-5.0426,40.223,81.435,83.151
-10.655,5.5404,-12.531,9.4446,-15.543,-53.777,225.44,257.15
-19.255,22.64,-24.931,10.345,-30.743,-203.78,397.44,435.15
-27.855,44.84,-39.431,10.145,-51.443,-397.78,545.43,577.15
-31.355,65.74,-50.631,8.4446,-69.343,-587.78,661.43,691.15
-39.955,82.14,-61.531,7.3446,-83.743,-711.78,765.43,755.15
-40.655,95.94,-67.431,1.6446,-90.043,-699.78,727.43,597.15
-21.855,99.44,-56.431,-9.9554,-76.943,-509.78,519.43,291.15
7.0446,86.64,-34.831,-21.855,-51.643,-279.78,225.44,-28.849
26.345,60.14,-11.931,-28.255,-26.543,-75.777,-52.565,-266.85
35.645,29.64,5.9689,-25.255,-3.7426,104.22,-204.56,-352.85
34.545,6.2404,12.369,-19.855,10.957,188.22,-236.56,-298.85
26.645,-12.86,16.169,-8.7554,19.457,196.22,-246.56,-252.85
16.045,-25.76,14.669,-0.6554,22.357,168.22,-230.56,-192.85
10.345,-28.76,12.069,5.7446,23.857,166.22,-206.56,-154.85
8.1446,-29.46,14.269,8.4446,25.557,182.22,-194.56,-126.85
6.6446,-30.46,13.369,6.2446,25.057,186.22,-162.56,-106.85
7.2446,-28.66,12.169,4.3446,22.157,144.22,-200.56,-144.85
6.0446,-29.96,13.069,5.0446,22.457,160.22,-168.56,-114.85
5.5446,-30.26,14.569,4.4446,20.057,134.22,-162.56,-104.85
6.3446,-27.16,14.769,4.8446,19.357,132.22,-142.56,-84.849
3.5446,-24.66,14.069,6.6446,19.057,114.22,-150.56,-104.85
2.2446,-24.96,10.869,6.1446,17.057,112.22,-130.56,-82.849
4.0446,-22.36,9.6689,5.3446,14.257,100.22,-118.56,-76.849
3.1446,-22.46,8.8689,3.6446,12.457,104.22,-106.56,-72.849
2.4446,-19.36,8.1689,3.9446,11.357,110.22,-90.565,-64.849
1.2446,-16.36,5.7689,3.1446,8.8574,96.223,-82.565,-56.849
2.5446,-14.06,5.4689,3.7446,7.9574,78.223,-94.565,-58.849
3.8446,-14.16,4.3689,3.3446,7.7574,86.223,-66.565,-20.849
3.4446,-11.26,4.7689,1.2446,6.3574,62.223,-78.565,-34.849
2.2446,-10.56,4.5689,1.3446,5.7574,62.223,-68.565,-36.849
0.6446,-10.36,2.4689,2.5446,5.1574,78.223,-46.565,-36.849
0.9446,-9.7596,2.7689,2.9446,1.6574,50.223,-60.565,-40.849
0.8446,-9.2596,4.1689,3.6446,2.3574,76.223,-38.565,-40.849
0.2446,-10.76,0.5689,1.9446,0.4574,72.223,-26.565,-8.8493
1.2446,-4.9596,1.0689,-0.5554,-1.1426,36.223,-40.565,-26.849
1.9446,-4.1596,0.8689,-1.5554,0.1574,48.223,-26.565,-20.849
1.0446,-2.7596,0.4689,-0.5554,-0.6426,30.223,-28.565,-26.849
2.3446,-1.6596,0.0689,-2.4554,-1.2426,42.223,-10.565,7.1507
2.8446,-2.2596,0.2689,-2.3554,-1.6426,36.223,-22.565,-12.849
-0.2554,-4.2596,-0.5311,-2.9554,-2.0426,26.223,-28.565,-10.849
0.4446,-0.6596,-0.7311,-0.4554,-1.2426,22.223,-26.565,7.1507
1.6446,-0.2596,-0.8311,0.9446,-0.9426,18.223,-22.565,-2.8493
1.4446,-0.3596,-1.2311,0.4446,-1.6426,36.223,5.435,5.1507
1.8446,0.9404,-0.2311,1.2446,-2.2426,22.223,-10.565,-20.849
2.0446,1.8404,-1.9311,-1.3554,-3.3426,28.223,9.435,3.1507
4.0446,2.2404,-3.4311,1.5446,-4.8426,14.223,-6.565,3.1507
3.5446,2.5404,-4.3311,1.9446,-4.4426,24.223,11.435,23.151
2.2446,1.1404,-4.4311,1.5446,-3.7426,14.223,-4.565,15.151
2.8446,0.5404,-1.8311,1.0446,-3.5426,16.223,7.435,13.151
0.6446,1.5404,-6.0311,-0.5554,-5.2426,28.223,15.435,15.151
1.3446,1.9404,-5.0311,0.0446,-5.8426,30.223,31.435,39.151
2.1446,2.4404,-5.8311,0.0446,-5.3426,12.223,13.435,13.151
1.2446,4.5404,-5.8311,2.1446,-4.5426,8.2229,15.435,17.151
0.3446,3.2404,-8.0311,1.0446,-4.8426,-5.7771,13.435,-0.8493
0.2446,3.7404,-6.6311,0.7446,-5.3426,-5.7771,21.435,23.151
0.4446,4.2404,-5.5311,0.2446,-6.9426,-17.777,23.435,29.151
-1.9554,3.8404,-4.0311,-0.5554,-6.4426,0.2229,37.435,39.151
-1.5554,5.1404,-5.0311,-1.3554,-6.9426,-27.777,25.435,33.151
-2.5554,6.5404,-3.2311,0.0446,-5.2426,-11.777,31.435,25.151
-4.7554,6.3404,-5.5311,3.0446,-6.1426,-17.777,31.435,29.151
-4.0554,3.9404,-6.0311,4.4446,-5.9426,-13.777,41.435,27.151
-3.9554,4.7404,-5.9311,5.5446,-5.1426,0.2229,57.435,51.151
-3.8554,4.3404,-5.7311,5.4446,-4.3426,-15.777,59.435,61.151
-4.2554,2.8404,-4.5311,5.5446,-4.2426,-29.777,43.435,47.151
-4.1554,2.5404,-2.9311,6.3446,-3.3426,-35.777,29.435,27.151
-7.2554,-1.0596,-4.8311,4.6446,-2.2426,-17.777,65.435,57.151
-3.8554,1.4404,-5.0311,4.2446,-3.3426,-43.777,25.435,31.151
-4.7554,3.7404,-6.1311,5.0446,-2.9426,-25.777,35.435,25.151
-5.1554,4.5404,-6.9311,2.7446,-2.8426,-23.777,55.435,55.151
-3.9554,5.5404,-4.9311,2.5446,-2.8426,-29.777,39.435,45.151
-2.5554,5.3404,-3.0311,4.9446,-0.4426,-15.777,51.435,47.151
-4.2554,2.8404,-4.4311,3.7446,0.1574,-31.777,25.435,23.151
-3.8554,2.6404,-4.5311,3.8446,-0.2426,-25.777,27.435,29.151
-3.7554,3.4404,-4.1311,3.4446,1.0574,-5.7771,43.435,37.151
-2.4554,4.2404,-4.0311,4.6446,1.2574,4.2229,39.435,49.151
-2.4554,1.4404,-1.8311,5.7446,1.8574,6.2229,25.435,41.151
-1.4554,-0.5596,-1.0311,4.2446,1.3574,2.2229,5.435,25.151
-2.0554,0.0404,-1.7311,2.6446,2.2574,6.2229,-6.565,15.151
-2.0554,-1.6596,-1.4311,2.7446,4.3574,34.223,1.435,1.1507
-1.3554,-3.8596,-0.0311,2.0446,6.9574,34.223,-10.565,-10.849
1.9446,-2.6596,-0.8311,4.3446,8.5574,26.223,-30.565,-36.849
8.4446,1.5404,-3.2311,4.5446,9.0574,40.223,-34.565,-30.849
17.345,7.2404,-6.0311,5.0446,12.057,36.223,-36.565,-36.849
20.045,8.7404,-10.431,5.1446,8.4574,42.223,-38.565,-34.849
14.945,4.3404,-13.631,5.1446,4.3574,54.223,-38.565,-42.849
2.8446,-5.7596,-6.0311,2.1446,-1.1426,44.223,-50.565,-56.849
-10.855,-18.26,6.1689,-0.6554,0.4574,54.223,-46.565,-44.849
-7.5554,-15.16,10.169,-3.5554,3.8574,36.223,-50.565,-58.849
2.1446,-10.06,7.9689,-3.7554,7.4574,52.223,-56.565,-62.849
4.9446,-8.0596,5.9689,-3.2554,6.8574,38.223,-62.565,-70.849
6.2446,-7.1596,6.1689,-3.2554,5.6574,40.223,-52.565,-62.849
5.5446,-5.6596,4.8689,-4.6554,5.8574,30.223,-48.565,-60.849
3.4446,-4.2596,5.6689,-5.3554,5.9574,26.223,-52.565,-64.849
1.3446,-5.4596,3.2689,-5.8554,5.5574,32.223,-32.565,-42.849
2.4446,-4.5596,2.5689,-5.5554,4.5574,20.223,-40.565,-52.849
2.0446,-3.7596,1.7689,-1.9554,4.9574,20.223,-40.565,-42.849
2.8446,-5.9596,1.9689,-1.3554,5.8574,54.223,-6.565,-20.849
2.4446,-4.6596,3.4689,-1.0554,3.6574,28.223,-26.565,-40.849
1.4446,-6.8596,3.9689,-2.3554,2.1574,22.223,-12.565,-16.849
1.0446,-3.7596,4.7689,0.0446,0.6574,4.2229,-38.565,-46.849
-0.2554,-4.7596,4.6689,1.9446,1.2574,12.223,-12.565,-18.849
0.6446,-3.6596,3.5689,2.2446,1.9574,38.223,-10.565,-12.849
0.6446,-2.1596,0.1689,-0.7554,-0.4426,10.223,-26.565,-30.849
0.5446,-0.4596,-2.1311,-2.1554,-0.8426,8.2229,-26.565,-26.849
0.3446,-1.9596,-2.4311,-0.1554,-0.2426,-1.7771,-24.565,-26.849
0.0446,-2.1596,0.1689,2.5446,1.3574,8.2229,-28.565,-30.849
0.0446,-1.8596,-0.0311,1.2446,1.2574,20.223,3.435,3.1507
0.3446,-0.7596,0.6689,-0.0554,0.6574,2.2229,-18.565,-16.849
-0.9554,-3.6596,-0.4311,-0.2554,1.3574,12.223,-8.565,-10.849
-0.6554,-3.3596,0.1689,-0.9554,0.8574,-7.7771,-24.565,-20.849
-3.0554,-1.8596,1.3689,0.8446,2.6574,26.223,-0.565,-2.8493
0.5446,-2.1596,0.5689,1.4446,2.3574,12.223,-12.565,-26.849
-1.0554,-3.9596,-0.7311,2.1446,2.9574,12.223,-10.565,-10.849
-0.6554,-1.2596,-0.8311,0.0446,2.7574,4.2229,-14.565,-14.849
-0.7554,-0.9596,-0.1311,-0.2554,3.1574,12.223,-8.565,-20.849
-0.3554,-2.8596,2.4689,-0.1554,2.7574,-7.7771,-10.565,-26.849
-0.1554,-3.7596,0.8689,0.0446,3.5574,-1.7771,-10.565,-22.849
-3.5554,-5.1596,0.7689,-0.4554,3.6574,-15.777,-24.565,-18.849
-3.0554,-5.3596,-0.2311,0.6446,4.9574,6.2229,7.435,1.1507
-1.7554,-1.1596,0.7689,0.6446,4.0574,-15.777,-28.565,-28.849
-0.9554,-1.2596,0.5689,1.6446,4.1574,18.223,1.435,-10.849
-1.1554,-4.4596,0.3689,1.6446,3.1574,14.223,-12.565,-20.849
-1.4554,-2.3596,0.4689,0.8446,2.3574,10.223,-4.565,-8.8493
-0.3554,-2.2596,1.9689,2.6446,3.1574,12.223,-8.565,-12.849
-0.3554,-1.4596,0.4689,3.5446,2.1574,10.223,1.435,-2.8493
-0.3554,-0.0596,0.3689,3.5446,1.0574,-3.7771,-18.565,-20.849
0.4446,-1.1596,1.3689,1.6446,2.0574,-5.7771,-16.565,-26.849
-0.3554,-1.9596,0.1689,0.8446,1.6574,-7.7771,-14.565,-28.849
0.0446,-1.5596,-1.1311,1.3446,1.2574,-15.777,-16.565,-34.849
-1.8554,-1.3596,2.1689,1.8446,2.3574,8.2229,13.435,-2.8493
-1.8554,0.4404,2.9689,-0.4554,1.7574,12.223,7.435,-14.849
-1.4554,0.7404,0.7689,-0.6554,-0.2426,4.2229,-18.565,-26.849
-2.6554,-0.0596,-0.2311,0.9446,-0.5426,24.223,9.435,3.1507
-1.0554,0.0404,-1.1311,1.3446,-0.4426,0.2229,-8.565,-2.8493
-0.6554,0.7404,-1.5311,0.9446,0.2574,18.223,9.435,3.1507
-0.5554,1.8404,-1.6311,-1.0554,-1.4426,-3.7771,-8.565,-10.849
1.6446,3.0404,-0.5311,0.7446,0.1574,24.223,9.435,-4.8493
1.1446,2.4404,0.7689,1.8446,0.2574,20.223,13.435,7.1507
-0.3554,1.7404,1.4689,0.0446,-1.1426,-1.7771,-14.565,-26.849
-1.2554,-0.9596,-1.3311,-0.1554,-3.5426,-25.777,-24.565,-24.849
-1.9554,-0.0596,-1.7311,0.1446,-3.7426,-27.777,-18.565,-16.849
-1.5554,-1.0596,-1.0311,-0.2554,-2.5426,-1.7771,-4.565,-4.8493
-1.4554,0.0404,-0.0311,-0.7554,-1.5426,22.223,11.435,-6.8493
0.1446,1.0404,-0.9311,-3.0554,-2.9426,8.2229,13.435,-8.8493
-0.0554,-1.2596,0.6689,-2.0554,-2.3426,22.223,5.435,1.1507
-2.8554,-3.1596,-3.2311,-4.1554,-3.4426,6.2229,-2.565,9.1507
0.4446,1.4404,-0.6311,-4.5554,-2.2426,-1.7771,-2.565,3.1507
0.9446,0.2404,0.4689,-5.4554,-1.5426,2.2229,5.435,-8.8493
-0.2554,-0.5596,-1.4311,-4.5554,-1.8426,6.2229,5.435,-0.8493
-0.7554,0.8404,-3.4311,-3.2554,-2.4426,-11.777,-8.565,-16.849
-0.1554,1.2404,-2.8311,-1.5554,-0.7426,4.2229,3.435,7.1507
1.4446,1.7404,-2.0311,-0.8554,0.7574,24.223,9.435,15.151
-0.3554,-0.4596,-0.8311,-1.7554,1.4574,6.2229,-4.565,-2.8493
-1.7554,1.4404,-2.1311,-2.5554,0.0574,0.2229,-8.565,-2.8493
-2.1554,1.3404,-3.4311,-2.2554,-0.6426,-1.7771,1.435,19.151
-3.3554,2.5404,-3.0311,-1.5554,0.7574,26.223,31.435,47.151
-2.5554,0.4404,-3.3311,-1.7554,-0.1426,8.2229,-2.565,29.151
-3.4554,0.3404,-5.1311,-2.4554,-0.1426,20.223,29.435,47.151
-2.0554,1.9404,-4.5311,-1.2554,-1.0426,16.223,11.435,23.151
-1.1554,3.8404,-4.1311,-0.4554,-2.7426,26.223,37.435,37.151
-1.8554,5.5404,-4.6311,0.5446,-3.9426,42.223,49.435,51.151
-0.9554,7.1404,-6.2311,-1.3554,-6.3426,42.223,45.435,57.151
-1.5554,5.0404,-7.8311,-4.0554,-5.6426,42.223,35.435,51.151
-1.0554,5.5404,-7.4311,-4.1554,-5.0426,34.223,27.435,37.151
2.1446,5.8404,-7.1311,-4.1554,-4.8426,4.2229,9.435,27.151
3.8446,6.5404,-5.3311,-4.4554,-3.8426,-13.777,15.435,37.151
2.3446,5.8404,-3.0311,-6.0554,-4.6426,-49.777,-10.565,-0.8493
0.9446,1.6404,-1.9311,-6.1554,-3.2426,-25.777,-12.565,-22.849
-1.5554,2.0404,-2.5311,-7.2554,-3.9426,-21.777,-4.565,-0.8493
1.2446,3.8404,-2.6311,-8.2554,-3.5426,-19.777,-0.565,-26.849
2.1446,4.3404,-2.3311,-4.9554,-1.4426,4.2229,11.435,-6.8493
2.1446,-0.0596,-2.7311,-5.3554,-0.9426,-23.777,-8.565,-12.849
1.5446,-1.0596,-1.7311,-3.5554,0.5574,-35.777,-28.565,-26.849
1.3446,-0.9596,-1.7311,-3.4554,1.2574,-19.777,-2.565,-10.849
3.5446,0.2404,0.7689,-3.2554,1.6574,2.2229,1.435,-6.8493
5.3446,0.9404,0.9689,-5.5554,-0.2426,0.2229,-24.565,-26.849
1.9446,-0.7596,-0.0311,-6.4554,-0.0426,-3.7771,-34.565,-28.849
2.0446,-1.1596,-0.7311,-5.9554,0.0574,-11.777,-28.565,-24.849
3.1446,-2.3596,-0.2311,-5.0554,-0.2426,0.2229,-30.565,-36.849
2.3446,-1.6596,-0.3311,-3.4554,0.2574,18.223,-16.565,-24.849
2.7446,1.1404,-0.7311,-3.2554,-0.3426,-7.7771,-30.565,-42.849
2.2446,1.8404,0.2689,-2.5554,0.6574,-5.7771,-32.565,-38.849
3.3446,-1.1596,0.6689,-2.4554,2.1574,12.223,-12.565,-12.849
4.8446,-0.3596,0.9689,-1.9554,2.0574,24.223,1.435,7.1507
6.5446,-0.0596,1.2689,-3.5554,0.7574,-13.777,-28.565,-18.849
5.6446,0.3404,1.7689,-2.3554,1.0574,-11.777,-34.565,-26.849
4.1446,-0.4596,1.5689,-3.7554,1.4574,2.2229,-6.565,-14.849
3.9446,0.9404,0.8689,-4.1554,0.0574,-3.7771,-26.565,-34.849
2.0446,-0.2596,-0.9311,-5.0554,-1.4426,-15.777,-12.565,-24.849
0.8446,-1.2596,-2.8311,-4.3554,-1.3426,-15.777,-12.565,-4.8493
2.5446,1.2404,-1.2311,-0.0554,1.3574,-15.777,-12.565,-4.8493
1.9446,0.4404,-0.6311,1.1446,4.0574,8.2229,-14.565,-4.8493
5.3446,-0.0596,-2.4311,1.4446,5.7574,18.223,-26.565,-6.8493
10.045,1.3404,-3.8311,2.5446,10.957,40.223,-52.565,-22.849
15.145,4.6404,-7.8311,4.0446,10.457,76.223,-30.565,13.151
10.245,3.9404,-11.631,2.7446,3.7574,80.223,-20.565,21.151
-1.1554,-1.1596,-12.831,2.4446,-6.4426,44.223,43.435,81.151
-22.955,-5.9596,-7.5311,3.3446,-17.943,-31.777,181.44,213.15
-36.555,2.9404,-11.631,4.8446,-28.643,-157.78,341.44,381.15
-38.455,29.74,-26.731,5.6446,-44.743,-337.78,515.43,545.15
-37.855,57.24,-42.631,3.8446,-59.743,-521.78,631.43,655.15
-41.355,73.84,-54.631,1.1446,-76.743,-691.78,733.43,733.15
-42.955,92.94,-62.231,-2.7554,-88.443,-715.78,761.43,671.15
-32.455,98.44,-57.231,-13.655,-82.743,-583.78,591.43,407.15
-7.1554,89.34,-39.431,-27.855,-60.443,-359.78,313.44,73.151
15.345,68.34,-15.931,-34.455,-34.143,-135.78,27.435,-182.85
30.445,39.54,2.2689,-34.955,-10.743,42.223,-188.56,-348.85
36.045,13.84,14.069,-29.355,6.4574,158.22,-262.56,-346.85
28.845,-9.2596,19.369,-19.355,17.257,196.22,-256.56,-292.85
19.445,-22.96,20.069,-9.2554,22.857,208.22,-208.56,-210.85
12.145,-27.76,16.769,-4.2554,23.357,190.22,-198.56,-168.85
6.0446,-29.56,16.269,-3.2554,23.357,168.22,-198.56,-142.85
4.9446,-28.36,14.469,-3.5554,22.857,152.22,-198.56,-138.85
4.8446,-26.56,14.069,-2.6554,21.357,150.22,-192.56,-126.85
4.3446,-26.86,14.869,-2.7554,20.257,146.22,-180.56,-122.85
2.4446,-26.16,14.169,-3.3554,19.757,134.22,-182.56,-116.85
2.1446,-25.36,13.369,-3.5554,18.557,120.22,-172.56,-118.85
2.6446,-24.66,13.169,-2.9554,18.657,130.22,-162.56,-88.849
2.9446,-23.46,12.069,-1.6554,16.157,128.22,-142.56,-88.849
3.1446,-22.46,10.369,-3.3554,14.157,122.22,-128.56,-80.849
3.4446,-20.06,9.2689,-3.5554,11.757,108.22,-122.56,-76.849
2.3446,-19.06,7.6689,-3.8554,10.057,88.223,-114.56,-68.849
1.6446,-16.36,6.7689,-4.2554,8.1574,72.223,-116.56,-72.849
1.4446,-17.96,8.0689,-3.6554,9.0574,96.223,-90.565,-56.849
2.2446,-16.16,7.5689,-4.2554,8.2574,74.223,-88.565,-48.849
2.1446,-13.26,8.4689,-3.7554,7.7574,82.223,-72.565,-42.849
0.2446,-13.16,8.1689,-5.3554,5.8574,72.223,-72.565,-40.849
0.8446,-11.46,6.4689,-5.1554,4.7574,60.223,-64.565,-50.849
1.4446,-8.8596,6.0689,-3.4554,3.7574,60.223,-54.565,-24.849
2.0446,-7.9596,4.0689,-2.8554,1.2574,46.223,-54.565,-12.849
0.9446,-7.3596,3.3689,-4.9554,1.5574,52.223,-56.565,-32.849
-1.0554,-8.2596,3.7689,-5.9554,-0.3426,44.223,-52.565,-32.849
-1.0554,-5.5596,2.4689,-4.2554,-0.4426,30.223,-58.565,-40.849
-1.6554,-5.8596,0.7689,-3.2554,-1.0426,38.223,-34.565,-10.849
-0.7554,-3.4596,1.0689,-3.2554,0.4574,38.223,-24.565,-10.849
-1.7554,-3.6596,2.8689,-3.1554,1.7574,36.223,-24.565,-4.8493
-1.5554,-2.6596,1.3689,-3.7554,0.3574,14.223,-32.565,-12.849
-1.9554,-2.7596,-0.7311,-3.7554,-1.0426,20.223,-32.565,-18.849
-1.2554,-1.4596,-1.9311,-3.5554,-1.5426,28.223,-14.565,-4.8493
-0.8554,-0.8596,-2.1311,-5.2554,-3.4426,0.2229,-26.565,-8.8493
0.0446,1.9404,-0.2311,-2.5554,-1.5426,22.223,-6.565,1.1507
-1.6554,-0.5596,-1.8311,-4.0554,-3.5426,24.223,1.435,9.1507
